ID;GUID;Model_ID;Feld_1;Feld_2;Feld_3;Feld_4;Feld_5;Feld_6;Feld_7;Feld_8;Feld_9;Feld_10;Feld_11;Feld_12;Feld_13;Tags
1586782684880;Bd$)A@=Kxu;1701908762985;35;"ein anderer, ein weiterer;<br>noch ein ... <br>(≠ ... más)";otro;"no tengo otra opción (ich habe keine andere Wahl)<br><br>¿por qué no podía ser otra cosa? (warum konnte es nicht etwas anderes sein?)<br><br>parece que tenemos otras cuestiones (es scheint, wir haben weitere Fragen)<br><br>esa chica pronto recibirá otro pastelito (dieses Mädchen bekommt gleich noch ein Törtchen) <br><br>Anm.: ""uno/a más"" für ""noch ein"" ist ebenfalls möglich (dame una más [gib mir noch eine], quiero una manzana más [ich will noch einen Apfel]), aber viel weniger gebräuchlich.";[sound:s5000_35_spanisch.mp3];E01;adj;;;[sound:s5000_35_seite3.mp3];;0035;36;
1586782684881;F+XT[I{dH;1701908762985;6033;Zugabe! Zugabe!;¡otra, otra!;dazu: dar un bis (eine Zugabe spielen [el bis = die Wiederholung]);[sound:s5000_6033_spanisch.mp3];E01;loc;;;[sound:s5000_6033_seite3.mp3];"<img src=""0035A.jpg"">";0035A;37; missing-media 
1586782684882;FGn$}<:`LB;1701908762985;8091;bitte Seite 3 aufrufen;Tipps für Spanisch-Einsteiger;"Wenn Du nur einen Grundwortschatz von 500-1000 Vokabeln erwerben willst, ist es nicht nötig, die Worte in der hier angebotenen Tiefe zu lernen. Du kannst dann z.B. in der Lernrichtung Spanisch-Deutsch Karten ruhig als ""richtig"" gelten lassen, wenn du nur den ersten deutschen Begriff wusstest, der immer die Hauptbedeutung ist. Auch kannst Du Seite 3 eher selten aufrufen bzw. dort nur den ersten Beispielsatz lesen.<br><br>Solltest du später tiefer einsteigen wollen, kannst Du diese Karten beim Wiederholen immer noch ""strenger"" bewerten und genauer lernen. <br><br>Falls du dich mit Anki nicht auskennst, empfehlen wir dir folgende Handhabung zu den Bewertungs-Buttons:<br><br>- ""Nochmal"": Antwort falsch oder unzureichend, im Zweifelsfall ist immer sicherer ""Nochmal"" statt ""Schwer/Gut"" zu drücken!<br>- ""Schwer"": Nur selten benutzen, denn es ist keine Alternative zu ""Nochmal""! Es hat wirklich lange gedauert, die Antwort war aber trotzdem korrekt.<br>- ""Gut"": Sollte deine Standardantwort sein. Es hat kurz (ca. 2-5 Sek.) gedauert bis dir eine/alle Antworten einfielen.<br>- ""Einfach"": Die Antwort fiel dir sofort und in aller Gänze ein.";;E01;info;"<img src=""Tutorial.jpg"">";"<img src=""Tutorial.jpg"">";;"<img src=""Tutorial.jpg"">";T7;38;
1586782684883;bbtM*sJPqF;1701908762985;36;"wenn, falls; <br>ob";si;"si el coche está roto, tenemos que caminar (wenn das Auto kaputt ist, müssen wir laufen)<br><br>si es posible, yo vendré (falls es möglich ist, komme ich [noch])<br><br>pregúntales, si necesitan algo (frag sie, ob sie etwas brauchen)<br><br>sí (mit Akzent) = ja; doch";[sound:s5000_36_spanisch.mp3];E01;conj;;;[sound:s5000_36_seite3.mp3];;0036;39;
1586782684884;"weO?<.rI;$";1701908762985;6034;Wenn (falls) ich es mache, sage ich es dir.;Si lo hago, te lo digo.;"oder: Si lo hago, te (lo) diré.<br><br>En el caso de que lo haga, te diré. (wörtl.: In dem Fall, dass ich es mache [subjuntivo!], werde ich [es dir] sagen.)<br><br>Anm.: vereinfachter si-Satz mit Präsens; gewöhnlich steht im Spanischen hier Futur (... te [lo] diré), da das Futur im Spanischen genauer genommen wird als im Deutschen ";[sound:s5000_6034_spanisch.mp3];E01;exp;;;[sound:s5000_6034_seite3.mp3];;0036A;40;
1586782684885;jx64{w,G(8;1701908762985;6035;"sonst;<br>anderenfalls<br>(≠ ... contrario; otramente)";si no;y si no, pedimos una pizza (und ansonsten lassen wir halt eine Pizza kommen [bestellen wir...])<br><br>tiene que irse ahora, si no voy a llamar a seguridad (Sie müssen jetzt gehen, sonst werde ich den Sicherheitsdienst rufen)<br><br>porque si no, estamos fritos (weil, ansonsten stecken wir in der Klemme [sind wir gebraten])<br><br>Anm.: natürlich kann «si no» auch einfach »wenn nicht« heißen:<br><br>si no lo haces, me perderás para siempre (wenn du es nicht tust, verlierst du mich für immer [wirst du ...])<br><br>ähnlich: sino (sondern, außer)  ⇒▯ ;[sound:s5000_6035_spanisch.mp3];E01;conj;;;[sound:s5000_6035_seite3.mp3];;0036B;41;
1586782684886;GUb1vj$o.R;1701908762985;6036;"als ob; als wenn";como si;como si wird meist mit dem subj. der Vergangenheit gebildet, ist für den Anfang also noch nicht so relevant, kommt aber im Kursverlauf ca. 25 mal vor<br><br>es como si lo viera (es ist, als ob ich es vor mir sähe)<br><br>miras como si quisieras decir algo (du schaust aus, als ob du was sagen wolltest)<br><br>suena como si estuviera muriendo (sie hört sich an, als würde sie sterben)<br><br>«como si nada» = »als wäre nichts«: ¿Seguirás trabajando, como si nada? (Du wirst weiterarbeiten, als wäre nichts?);[sound:s5000_6036_spanisch.mp3];E01;loc;;"<img src=""subjuntivo.jpg"">";[sound:s5000_6036_seite3.mp3];;0036C;42;
1586782684887;zzY`R=#0Xi;1701908762985;38;sehen;ver<br>(irr.);"desde aquí se pueden ver las estrellas (von hier aus kann man die Sterne sehen)<br><br>veré qué puedo hacer (ich werde sehen, was ich tun kann)<br><br>ya verás (du wirst schon sehen)<br><br> ¿Cómo lo ves? De mi modo de ver tienes toda la razón. (Wie siehst du das? Aus meiner Sicht hast du absolut Recht.)<br><br>esto está por ver (das bleibt abzuwarten)<br><br>auch «schauen»: <br><br>solo queremos saludar, ver como está (wir wollen nur hallo sagen; schauen, wie es ihr geht)<br><br>irr.: veo, ves ...; vi, viste, vio ...; que vea, veas, vea ...";[sound:s5000_38_spanisch.mp3];E01;v;;;[sound:s5000_38_seite3.mp3];;0038;43;
1586782684888;FR16xmCN-};1701908762985;6037;Wir sehen uns (später)!;¡Nos vemos!;oder: luego te veo <br><br>nos veremos (Futur - grammatikalisch genauer, aber weniger gebräuchlich)<br><br>¡Me voy! Espero que nos veamos. (Ich hau ab. Ich hoffe, wir sehen uns! [subjuntivo]);[sound:s5000_6037_spanisch.mp3];E01;loc;;;[sound:s5000_6037_seite3.mp3];"<img src=""0038A.jpg"">";0038A;44; missing-media 
1586782684889;MqzA3a3u,7;1701908762985;6038;"schauen wir mal ...<br>(≠ vamos a ver)<br>(lass) mal sehen ...<br>warte mal ...; also ...";a ver;cómo lo hacemos... a ver (wie machen wir das... schauen wir mal)<br><br>a ver quién es el guapo (mal sehen, wer sich traut [mal schauen, wer der Mutige ist])<br><br>dieser sehr häufige Wendung ist ein Füllsel, das sehr unscharfe und je nach Land unterschiedliche Bedeutungen annehmen kann: zeig mal her, warte mal, schau mal, lass mal überlegen, hallo (als Meldung am Telefon, veraltet);[sound:s5000_6038_spanisch.mp3];E10;loc;;;[sound:s5000_6038_seite3.mp3];;0038B;1262;
1586782684890;yQ(jR4HQ`,;1701908762985;6040;"schauen wir mal; <br>wir werden sehen";vamos a ver;Anm.: «ir a hacer algo» ist eine sehr einfache spanische Futurkonstruktion, die futuro próximo genannt wird und in unserem Kurs ab E03 vorausgesetzt wird. «Vamos a ver» ist ein sehr häufig benutzter Ausdruck und hilft, das schon einmal zu verankern. Hilfreiche Brücke aus dem Englischen: we are going to (do, see etc.).<br><br>vamos a ver qué pasa (mal sehen, was passiert)<br><br>vamos a ver cómo salimos de ello (schauen wir mal, wie wir da rauskommen);[sound:s5000_6040_spanisch.mp3];E01;loc;;;[sound:s5000_6040_seite3.mp3];;0038D;45;
1586782684891;pgos`9`SC};1701908762985;39;"schon; bereits";ya;ya lo sé (ich weiß es schon)<br><br>¡ya voy! (ich komme schon)<br><br>¡ya está bien! (jetzt reicht's aber!)<br><br>auch »endlich«:<br><br>¡Muévete ya! (Beweg dich endlich! Beweg dich schon!)<br><br>ya sabemos su verdadero nombre (endlich kennen wir seinen wirklichen Namen);[sound:s5000_39_spanisch.mp3];E01;adv;;;[sound:s5000_39_seite3.mp3];;0039;46;
1586782684892;8hNU5U5X1;1701908762985;6041;nicht mehr;ya no;oder: no ... más, ya no ... más<br><br>ya no me acuerdo (ich erinnere mich nicht mehr)<br><br>no quiero verte más (ich will dich nicht mehr sehen)<br><br>ya no necesitamos su ayuda más (wir brauchen Ihre Hilfe nicht mehr);[sound:s5000_6041_spanisch.mp3];E01;loc;;;[sound:s5000_6041_seite3.mp3];"<img src=""0039A.jpg"">";0039A;47;
1586782684893;QnfX|C2T*p;1701908762985;40;"weil; da";porque;"lo hago porque te quiero (ich tu es, weil ich dich liebe)<br><br>no porque quiera, sino porque debo (nicht weil ich will [subj. ≈ nicht, weil ich etwa wollte], sondern weil ich muss)<br><br>Anm.: ""weil"" am Satzanfang ⇒ ""como"": como estoy enfermo, nos quedamos en casa (weil ich krank bin, bleiben wir zu Hause)<br><br>beachte: «por qué» heißt »warum« und unterscheidet sich phonetisch von «porque» nur durch den Akzent";[sound:s5000_40_spanisch.mp3];E01;conj;;;[sound:s5000_40_seite3.mp3];;0040;48;
1586782684894;p9T&Oakj^);1701908762985;6042;warum;por qué;beachte:  «porque» heißt »weil« und unterscheidet sich phonetisch von «por qué» nur durch den Akzent bzw. durch die Betonung auf der ersten Silbe<br><br>No sé por qué lo hago.  - Entonces, ¿por qué no dejas de hacerlo? (Ich weiß [eigentlich gar] nicht, warum ich es mache. - Warum hörst du dann nicht [einfach] auf [es zu tun]?);[sound:s5000_6042_spanisch.mp3];E01;adv;;;[sound:s5000_6042_seite3.mp3];;0040A;49; missing-media 
1586782684895;ETTmeAU#&_;1701908762985;6043;warum? - darum!<br>warum? - einfach so!;¿por qué?  ¡porque sí!;«porque sí» (weil ja) heißt »einfach so, um seiner selbst willen«:<br><br>un país no declara la guerra porque sí (ein Land erklärt nicht einfach so den Krieg)<br><br>no hemos venido aquí porque sí (wir sind nicht zufällig hier [wir sind nicht einfach so hergekommen]);[sound:s5000_6043_spanisch.mp3];E01;loc;;;[sound:s5000_6043_seite3.mp3];;0040B;50; missing-media 
1586782684896;sA.:^fsh$c;1701908762985;6044;deshalb,<br>deswegen,<br>darum;por eso;"quizás por eso decidí ser médico (vielleicht bin ich deshalb Arzt geworden [entschied ich, Arzt zu sein/werden])<br><br>bueno, es por eso que debemos hablar (na ja, und deshalb müssen wir reden [""es por eso que..."" ist eine sehr typische Konstruktion!]<br><br>¡no te preocupes/apures por eso! (mach dir deshalb keine Sorgen!)<br><br>si no fuera por eso, me iría (wenn das nicht wäre [wenn es nicht darum wäre], würde ich [fort]gehen)<br><br>Anm.: Ein gutes Beispiel für eine Karte mit mehreren weitgehend gleichbedeutenden Begriffen auf der deutschen Seite, die natürlich nicht heruntergebetet werden müssen, um ein ""richtig"" verdient zu haben! Es geht eher darum, «por eso» mit allem zu verbinden, was in Richtung von »aus diesem Grund« geht. Der Umgang mit 2-3 deutschen Begriffen für ein spanisches Wort ist anfangs ungewohnt, ist aber für einen Kurs, der in die Tiefe gehen will, tatsächlich zwingend. ";[sound:s5000_6044_spanisch.mp3];E01;prep;;;[sound:s5000_6044_seite3.mp3];;0040C;51;
1586782684897;CBOv.%|HTh;1701908762985;41;viel, <br>(pl.) viele;mucho;"Anm.: ""mucho"" ist zum einen ein (beugungsfähiges) Adjektv (viel, viele), und zum anderen ein (unveränderliches) Adverb (sehr)  ⇒▯<br><br>date prisa, no tengo mucho tiempo (beeil dich, ich habe nicht viel Zeit)<br><br>he viajado muchos años (ich bin viele Jahre gereist)<br><br>muchas cosas (viele Sachen, vieles)<br><br>muchas veces (oft)  ⇒▯<br><br>auch «zu viel»: este plato es mucho para mí (dieser Teller ist zu viel für mich)";[sound:s5000_41_spanisch.mp3];E01;adj;"<img src=""Adjektiv.jpg"">";"<img src=""adjetivo.jpg"">";[sound:s5000_41_seite3.mp3];;0041;53;
1586782684898;bEHs6g8-ST;1701908762985;6045;"oft;<br>viele Male<br>(... v...)";muchas veces;ya hemos escuchado eso muchas veces (das haben wir schon [viel zu] oft gehört)<br><br>eso fue muy útil muchas veces en mi vida (das war mir viele Male von Nutzen [sehr nützlich] in meinem Leben)<br><br>Anm.: «a menudo» ist das häufigste »oft«, gefolgt von «con frecuencia», «muchas veces» und «frecuentemente»;[sound:s5000_6045_spanisch.mp3];E01;loc;;;[sound:s5000_6045_seite3.mp3];;0059D;86;
1586782684899;J1A7mHA^-F;1701908762985;6047;sehr viel;muchísimo;¡Ahora vas a ganar muchísimo dinero! (Jetzt wirst du richtig viel Geld verdienen!)<br><br>lo siento muchísimo (das tut mir entsetzlich leid);[sound:s5000_6047_spanisch.mp3];E01;adv;;;[sound:s5000_6047_seite3.mp3];;041C;56; missing-media 
1586782684900;QCmO*.P{C,;1701908762985;6002;bitte Seite 3 aufrufen;Informationen zum Inhalt<br>der Beispielsätze und Bilder<br>;"Ziel dieses Kurses ist der Erwerb eines Vokabulars zum aktiven Gebrauch und zum Verständnis von gesprochener und geschriebener Sprache. Wir wollen die Sprache somit in ihrer realen Breite darstellen, vom Straßenspanisch über Alltagsfloskeln bis zu gehobener oder lyrischer Sprache.<br><br>Die meisten Beispielsätze auf Seite 3 stammen daher nicht vom Team, sondern aus Filmen, Zeitungen, Büchern und aus dem Internet. Das bedeutet erstens: Du lernst hier nicht nur Touristenspanisch à la ""Wieviel kosten 5 Orangen?"". Es wimmelt von Sätzen, die Du selbst nie benutzen wirst. Zweitens: Diese Texte spiegeln nicht eine Welt wider, wie sie sein sollte, oder gar unsere Überzeugungen. Grob anstößige oder ideologische Inhalte wurden zwar vermieden, aber viele Sätze enthalten natürlich Meinungen oder Wertungen. Bitte informiere uns, wenn etwas dabei ist, was Du persönlich nicht vertretbar findest.  Beachte dabei bitte, dass - besonders auf Seite 3 und in der Auswahl der Bilder - Ironie und schwarzer Humor vorkommen. Es darf beim Lernen gegrinst werden.  Zum Thema ""wessen Meinung ist das hier"" und zum Gebrauch von Ironie im Kurs s.a. homepage, Kursmanual.<br> <br>Unerwünschte Bilder kann man übrigens auch einfach für sich in der App löschen: Website / Kurs / Manual - vorletzter Punkt (https://www.spanisch-5000.de/manual.htm). Das muss man allerdings nach updates wiederholen. ";;E02;info;"<img src=""Tutorial.jpg"">";"<img src=""Tutorial.jpg"">";;"<img src=""Tutorial.jpg"">";T12;164;
1586782684901;FS0/Xypb35;1701908762985;42;geben;dar<br>(irr.);"¿Me das tu (numero de) teléfono?  Gibst du mir deine Telefonnummer?<br><br>¡ven y da un beso a tu abuela! (komm und gib deiner Oma einen Kuss!)<br><br>¿Ves ese libro a tu lado? ¡Dámelo, por favor! (Siehst du das Buch dort neben dir? Gib es mir bitte!)<br><br>¿a quién le toca dar las cartas? (wer ist dran mit Karten geben?)<br><br>diverse Zusatzbedeutungen, u.a.: dar clases (unterrichten), dar una fiesta (eine Party veranstalten), dar una película (einen Film zeigen), dar instrucciones (Anweisungen erteilen), me das pena (du tust mir leid)<br><br>irr.: doy, das ...; di, diste, dio, dimos, disteis, dieron; que diera/diese ...<br><br>Anm.: das Spektrum von «dar» wird über den Kurs verteilt in vielen Beispielsätzen und Wendungen verdeutlicht";[sound:s5000_42_spanisch.mp3];E01;v;;;[sound:s5000_42_seite3.mp3];;0042;57;
1586782684902;v<]Dc,@9?N;1701908762985;6050;was soll's?<br>das spielt keine Rolle!<br>das ist egal ...<br>(... m...?);¿qué más da?;"en realidad, quería ir al estadio hoy, pero ¡qué más da! (eigentlich wollte ich heute ins Stadion gehen, aber was soll's?)<br><br>bueno, ya está vendida la casa, entonces ¿qué más da? (gut, das Haus ist jetzt verkauft, also welche Rolle spielt das?)<br><br>¿qué más da lo que diga la gente? (es ist egal was die Leute sagen! [beachte den subj. von «decir»])<br><br>ähnlich: ¿así qué? (na und?); no importa (ist nicht wichtig)";[sound:s5000_6050_spanisch.mp3];E01;esp;;;[sound:s5000_6050_seite3.mp3];"<img src=""0042C.jpg"">";0042C;58; missing-media 
1586782684903;Ew@P8?.0!c;1701908762985;6051;Los! Fahr!<br>Zeig's ihm! (LatAm);¡dale!;"wörtlich: gib ihm! [da = 2. Pers. Sing. Imperativ von ""dar"", le = ihm]<br><br>¡dale! ¡hombre, ponga el pie en el suelo! (Los! Drück aufs Gas, Mann! [drück den Fuß auf den Boden durch])<br><br>Espera un momento, va pasando gente ... Ahora sí, ¡dale! (Warte kurz, es laufen Leute vorbei. Jetzt ja, fahr los!)<br><br>¡Dale duro, Bart! (Zeig's ihm richtig, Bart! [gib ihm hart])<br><br>Anm.: der Imperativ wird an sich erst ab Einheit 05 vorausgesetzt - hier kann man ihn in Form einer feststehenden Wendung schon einmal kennenlernen";[sound:s5000_6051_spanisch.mp3];E01;loc;;;[sound:s5000_6051_seite3.mp3];"<img src=""0042D.jpg"">";0042D;59; missing-media 
1586782684904;P07SlZ)(Bk;1701908762985;43;sehr<br>(+ Adj./Adverb,<br>z.B. sehr gut)<br>;muy;"Anm.: Das Spanische verfügt über 2 Wörter (Adverbien) für »sehr«: «mucho» (⇒▯) und «muy». «Mucho(s)» steht direkt beim VERB (me gusta mucho); «muy» steht VOR einem ADJEKTIV (es muy bueno) oder auch VOR einem weiteren Adverb (entiendo muy bien). «Mucho(s)» ist zudem mit der Bedeutung viel(e) auch noch als Adjektiv unterwegs (mucho tiempo, muchas cosas)  ⇒▯<br><br>está muy contenta con mi trabajo (sie ist sehr zufrieden mit meiner Arbeit)<br><br>¡muy bien! (sehr gut, gut gemacht!)<br><br>muy de mañana (sehr früh morgens)<br><br>auch »äußerst«: muy peligroso (äußerst gefährlich)";[sound:s5000_43_spanisch.mp3];E01;adv;;;[sound:s5000_43_seite3.mp3];;0043;60;
1586782684905;F1+9DL!C!h;1701908762985;44;"wissen, kennen; <br>erfahren";saber <br>(irr.);"solo sé que no sé nada (ich weiß [nur], dass ich nichts weiß)<br><br>¿Como sabes mi nombre? (Woher [wie] kennst du meinen Namen?)<br><br>no deben saber que estábamos ahí (sie sollen nicht erfahren, dass wir dort waren)<br><br>auch »können« i.S.v. »kennen, beherrschen« (können als Möglichkeit oder Erlaubnis ist «poder»):<br><br>¿Cómo es que sabes (hablar) español? ¿Sabes cantar esta canción? (Wie kommt es, dass du Spanisch [sprechen] kannst? Kannst du dieses Lied singen?)<br><br>irr.: sé, sabes ...; supe, supiste ...; sabré ...; sabría ...; sepa, sepas ...<br><br>Anm.: Die Reihenfolge der Einträge auf der deutschen Seite der Karte spiegelt immer die Häufigkeit in der Anwendung wider (hier z.B. ist »wissen« der mit Abstand häufigste Gebrauch [Schreibweise von wider: s. ""tener""]).";[sound:s5000_44_spanisch.mp3];E01;v;;;[sound:s5000_44_seite3.mp3];;0044;61;
1586782684906;z4?fMfN5=D;1701908762985;6052;schmecken nach;saber a;"(me) supo a quemado (er/sie/es schmeckte verbrannt)<br><br>esta sopa sabe a ajo (diese Suppe schmeckt nach Knoblauch)<br><br>Anm.: bei «saber» (wissen) und «saber a» (schmecken nach) handelt es sich - auch etymologisch (lat. sapere) - um das selbe Wort, das in der Bedeutung von ""es schmeckt nach"" jedoch immer in der 3. Person steht und von einem ""a"" gefolgt wird. ""Ich schmecke Knoblauch in der Sauce"" wäre nicht ""sabo ajo..."", sondern ""saboreo el ajo en la salsa"" (saborear = etwas schmecken, kosten).";[sound:s5000_6052_spanisch.mp3];E01;loc;;;[sound:s5000_6052_seite3.mp3];"<img src=""0044A.jpg"">";0044A;62;
1586782684907;DuOvD+UgHv;1701908762985;6053;"nämlich; und zwar<br>(≠ es decir, o sea)";a saber;"Lo que has hecho ahora, a saber, prohibir solamente, no ayuda nada. (Was Du jetzt gemacht hast, nämlich nur verbieten, hilft überhaupt nicht.)<br><br>ya he estado aquí dos veces, a saber, en 2008 y 2012 (ich bin schon zweimal hier gewesen, und zwar 2008 und 2012)<br><br>Anm.: ""und zwar"" und ""nämlich"" haben eigentlich (sic!) keine Entsprechung im Spanischen und werden in Übersetzungen häufig einfach verschluckt";;E27;loc;;;;;0044B;3633;
